	text_id	word_id	ref_token	skipped	time	word_len	word	surprisal	surprisal_buggy	freq	prev_word	prev2_word	prev3_word	prev_surprisal	prev2_surprisal	prev3_surprisal	prev_surprisal_buggy	prev2_surprisal_buggy	prev3_surprisal_buggy	prev_freq	prev2_freq	prev3_freq	prev_word_len	prev2_word_len	prev3_word_len
0	1	0					There	6.061669036746025	5.9405155	6.910894393920898															
1	1	1	are	0.4166666666666667	122.57142857142857	3.0	are	0.7960052997805178	0.9272466	5.934694766998291	There			6.061669036746025			5.9405155			6.910894393920898					
2	1	2	now	0.5119047619047619	102.03571428571429	3.0	now	5.566313297487795	5.5647955	7.79599666595459	are	There		0.7960052997805178	6.061669036746025		0.9272466	5.9405155		5.934694766998291	6.910894393920898		3.0		
3	1	3	rumblings	0.17857142857142858	222.83333333333334	9.0	rumblings	13.62555835582316	13.612894	20.290815353393555	now	are	There	5.566313297487795	0.7960052997805178	6.061669036746025	5.5647955	0.9272466	5.9405155	7.79599666595459	5.934694766998291	6.910894393920898	3.0	3.0	
4	1	4	that	0.5119047619047619	116.14285714285714	4.0	that	1.870875877328217	1.8810894	5.288764953613281	rumblings	now	are	13.62555835582316	5.566313297487795	0.7960052997805178	13.612894	5.5647955	0.9272466	20.290815353393555	7.79599666595459	5.934694766998291	9.0	3.0	3.0
5	1	5	apple	0.2857142857142857	162.53571428571428	5.0	Apple	5.652161508798599	5.5349994	10.444722175598145	that	rumblings	now	1.870875877328217	13.62555835582316	5.566313297487795	1.8810894	13.612894	5.5647955	5.288764953613281	20.290815353393555	7.79599666595459	4.0	9.0	3.0
6	1	6	might	0.23809523809523808	191.5595238095238	5.0	might	3.619021102320403	3.7428176	9.372579574584961	Apple	that	rumblings	5.652161508798599	1.870875877328217	13.62555835582316	5.5349994	1.8810894	13.612894	10.444722175598145	5.288764953613281	20.290815353393555	5.0	4.0	9.0
7	1	7	soon	0.2976190476190476	151.45238095238096	4.0	soon	4.224735923111439	4.2253323	8.940057754516602	might	Apple	that	3.619021102320403	5.652161508798599	1.870875877328217	3.7428176	5.5349994	1.8810894	9.372579574584961	10.444722175598145	5.288764953613281	5.0	5.0	4.0
8	1	8	invade	0.14285714285714285	225.28571428571428	6.0	invade	8.854961272329092	8.848083	12.032766342163086	soon	might	Apple	4.224735923111439	3.619021102320403	5.652161508798599	4.2253323	3.7428176	5.5349994	8.940057754516602	9.372579574584961	10.444722175598145	4.0	5.0	5.0
9	1	9	the	0.7857142857142857	42.404761904761905	3.0	the	0.5932447989471257	0.60087	2.7637033462524414	invade	soon	might	8.854961272329092	4.224735923111439	3.619021102320403	8.848083	4.2253323	3.7428176	12.032766342163086	8.940057754516602	9.372579574584961	6.0	4.0	5.0
10	1	10	smart	0.30952380952380953	209.82142857142858	5.0	smart	7.661846339702606	7.3792677	10.5643949508667	the	invade	soon	0.5932447989471257	8.854961272329092	4.224735923111439	0.60087	8.848083	4.2253323	2.7637033462524414	12.032766342163086	8.940057754516602	3.0	6.0	4.0
11	1	11	watch	0.2857142857142857	209.29761904761904	5.0	watch	3.3560294937342405	3.6232023	10.205933570861816	smart	the	invade	7.661846339702606	0.5932447989471257	8.854961272329092	7.3792677	0.60087	8.848083	10.5643949508667	2.7637033462524414	12.032766342163086	5.0	3.0	6.0
12	1	12	space	0.19047619047619047	223.96428571428572	6.0	space,	5.08424357464537	5.100162	8.497167587280273	watch	smart	the	3.3560294937342405	7.661846339702606	0.5932447989471257	3.6232023	7.3792677	0.60087	10.205933570861816	10.5643949508667	2.7637033462524414	5.0	5.0	3.0
13	1	13	though	0.3333333333333333	196.6547619047619	6.0	though	4.565309163182974	4.5424805	8.422588348388672	space,	watch	smart	5.08424357464537	3.3560294937342405	7.661846339702606	5.100162	3.6232023	7.3792677	8.497167587280273	10.205933570861816	10.5643949508667	6.0	5.0	5.0
14	1	14	the	0.6547619047619048	61.75	3.0	the	2.0159200879279524	2.0401344	2.7637033462524414	though	space,	watch	4.565309163182974	5.08424357464537	3.3560294937342405	4.5424805	5.100162	3.6232023	8.422588348388672	8.497167587280273	10.205933570861816	6.0	6.0	5.0
15	1	15	company	0.17857142857142858	189.27380952380952	7.0	company	2.294206015765667	2.2016988	7.618622303009033	the	though	space,	2.0159200879279524	4.565309163182974	5.08424357464537	2.0401344	4.5424805	5.100162	2.7637033462524414	8.422588348388672	8.497167587280273	3.0	6.0	6.0
16	1	16	is	0.5952380952380952	64.33333333333333	2.0	is	2.0653716090600938	2.1570044	4.873861312866211	company	the	though	2.294206015765667	2.0159200879279524	4.565309163182974	2.2016988	2.0401344	4.5424805	7.618622303009033	2.7637033462524414	8.422588348388672	7.0	3.0	6.0
17	1	17	maintaining	0.17857142857142858	238.10714285714286	11.0	maintaining	7.920410121558234	7.920233	11.251216888427734	is	company	the	2.0653716090600938	2.294206015765667	2.0159200879279524	2.1570044	2.2016988	2.0401344	4.873861312866211	7.618622303009033	2.7637033462524414	2.0	7.0	3.0
18	1	18	its	0.6785714285714286	57.785714285714285	3.0	its	1.7587674994720146	1.7597545	6.376188278198242	maintaining	is	company	7.920410121558234	2.0653716090600938	2.294206015765667	7.920233	2.1570044	2.2016988	11.251216888427734	4.873861312866211	7.618622303009033	11.0	2.0	7.0
19	1	19	customary	0.10975609756097561	269.8292682926829	9.0	customary	8.553409011568874	8.548129	11.740723609924316	its	maintaining	is	1.7587674994720146	7.920410121558234	2.0653716090600938	1.7597545	7.920233	2.1570044	6.376188278198242	11.251216888427734	4.873861312866211	3.0	11.0	2.0
20	1	20	silence	0.17857142857142858	194.41666666666666	8.0	silence.	7.825377345085144	6.5660486	11.020896911621094	customary	its	maintaining	8.553409011568874	1.7587674994720146	7.920410121558234	8.548129	1.7597545	7.920233	11.740723609924316	6.376188278198242	11.251216888427734	9.0	3.0	11.0
21	1	21	the	0.9166666666666666	16.261904761904763	3.0	The	2.135362933855504	3.400018	2.7637033462524414	silence.	customary	its	7.825377345085144	8.553409011568874	1.7587674994720146	6.5660486	8.548129	1.7597545	11.020896911621094	11.740723609924316	6.376188278198242	8.0	9.0	3.0
22	1	22	watch	0.27380952380952384	212.51190476190476	5.0	watch	4.593435317277908	4.340308	10.205933570861816	The	silence.	customary	2.135362933855504	7.825377345085144	8.553409011568874	3.400018	6.5660486	8.548129	2.7637033462524414	11.020896911621094	11.740723609924316	3.0	8.0	9.0
23	1	23	doesn't	0.1686746987951807	175.42168674698794	7.0	doesn't	7.348313140682876	7.5990524	30.58698558807373	watch	The	silence.	4.593435317277908	2.135362933855504	7.825377345085144	4.340308	3.400018	6.5660486	10.205933570861816	2.7637033462524414	11.020896911621094	5.0	3.0	8.0
24	1	24	have	0.4523809523809524	114.20238095238095	4.0	have	1.6611471807118503	1.6625113	6.565569877624512	doesn't	watch	The	7.348313140682876	4.593435317277908	2.135362933855504	7.5990524	4.340308	3.400018	30.58698558807373	10.205933570861816	2.7637033462524414	7.0	5.0	3.0
25	1	25	a	0.8333333333333334	33.107142857142854	1.0	a	1.435883529367857	1.43691	3.9862823486328125	have	doesn't	watch	1.6611471807118503	7.348313140682876	4.593435317277908	1.6625113	7.5990524	4.340308	6.565569877624512	30.58698558807373	10.205933570861816	4.0	7.0	5.0
26	1	26	microphone	0.07142857142857142	226.20238095238096	10.0	microphone	6.8089646100997925	5.9875793	12.248044967651367	a	have	doesn't	1.435883529367857	1.6611471807118503	7.348313140682876	1.43691	1.6625113	7.5990524	3.9862823486328125	6.565569877624512	30.58698558807373	1.0	4.0	7.0
27	1	27	or	0.8452380952380952	37.333333333333336	2.0	or	2.164480075938627	2.984242	6.145272731781006	microphone	a	have	6.8089646100997925	1.435883529367857	1.6611471807118503	5.9875793	1.43691	1.6625113	12.248044967651367	3.9862823486328125	6.565569877624512	10.0	1.0	4.0
28	1	28	speaker	0.14285714285714285	222.58333333333334	8.0	speaker,	3.2302302109310403	3.2322214	10.464563369750977	or	microphone	a	2.164480075938627	6.8089646100997925	1.435883529367857	2.984242	5.9875793	1.43691	6.145272731781006	12.248044967651367	3.9862823486328125	2.0	10.0	1.0
29	1	29	but	0.6547619047619048	72.1547619047619	3.0	but	1.0995424101129174	1.0927218	6.460210800170898	speaker,	or	microphone	3.2302302109310403	2.164480075938627	6.8089646100997925	3.2322214	2.984242	5.9875793	10.464563369750977	6.145272731781006	12.248044967651367	8.0	2.0	10.0
30	1	30	you	0.4880952380952381	110.0	3.0	you	4.247208911925554	4.21034	8.02623176574707	but	speaker,	or	1.0995424101129174	3.2302302109310403	2.164480075938627	1.0927218	3.2322214	2.984242	6.460210800170898	10.464563369750977	6.145272731781006	3.0	8.0	2.0
31	1	31	can	0.34523809523809523	134.20238095238096	3.0	can	0.3623937461525202	0.38561133	7.126852512359619	you	but	speaker,	4.247208911925554	1.0995424101129174	3.2302302109310403	4.21034	1.0927218	3.2322214	8.02623176574707	6.460210800170898	10.464563369750977	3.0	3.0	8.0
32	1	32	use	0.4880952380952381	97.6547619047619	3.0	use	2.715361958253198	2.7355127	7.8493475914001465	can	you	but	0.3623937461525202	4.247208911925554	1.0995424101129174	0.38561133	4.21034	1.0927218	7.126852512359619	8.02623176574707	6.460210800170898	3.0	3.0	3.0
33	1	33	it	0.8809523809523809	32.023809523809526	2.0	it	1.163861706852913	1.1453333	5.568137168884277	use	can	you	2.715361958253198	0.3623937461525202	4.247208911925554	2.7355127	0.38561133	4.21034	7.8493475914001465	7.126852512359619	8.02623176574707	3.0	3.0	3.0
34	1	34	to	0.7142857142857143	51.785714285714285	2.0	to	0.6542601105757058	0.67249495	4.020755767822266	it	use	can	1.163861706852913	2.715361958253198	0.3623937461525202	1.1453333	2.7355127	0.38561133	5.568137168884277	7.8493475914001465	7.126852512359619	2.0	3.0	3.0
35	1	35	control	0.32142857142857145	129.8095238095238	7.0	control	4.4025816936045885	4.3966846	8.316214561462402	to	it	use	0.6542601105757058	1.163861706852913	2.715361958253198	0.67249495	1.1453333	2.7355127	4.020755767822266	5.568137168884277	7.8493475914001465	2.0	2.0	3.0
36	1	36	the	0.7023809523809523	48.44047619047619	3.0	the	1.4284711748478005	1.4350154	2.7637033462524414	control	to	it	4.4025816936045885	0.6542601105757058	1.163861706852913	4.3966846	0.67249495	1.1453333	8.316214561462402	4.020755767822266	5.568137168884277	7.0	2.0	2.0
37	1	37	music	0.30952380952380953	152.53571428571428	5.0	music	3.828221395611763	3.6240938	7.316488265991211	the	control	to	1.4284711748478005	4.4025816936045885	0.6542601105757058	1.4350154	4.3966846	0.67249495	2.7637033462524414	8.316214561462402	4.020755767822266	3.0	7.0	2.0
