	text_id	word_id	ref_token	time	nItem	centered_time	word_len	word	surprisal	surprisal_buggy	freq	prev_word	prev2_word	prev3_word	prev_surprisal	prev2_surprisal	prev3_surprisal	prev_surprisal_buggy	prev2_surprisal_buggy	prev3_surprisal_buggy	prev_freq	prev2_freq	prev3_freq	prev_word_len	prev2_word_len	prev3_word_len
0	1	0	If	359.3855421686747	84.0	32.6136474475413	2.0	If	5.351398845203221	5.377589	7.731882572174072															
1	1	1	you	358.1279069767442	87.0	23.88911420329662	3.0	you	0.9112262427806854	0.5605501	8.02623176574707	If			5.351398845203221			5.377589			7.731882572174072			2.0		
2	1	2	were	324.64367816091954	88.0	-9.300713442317502	4.0	were	3.40205854002852	3.755273	5.851211071014404	you	If		0.9112262427806854	5.351398845203221		0.5605501	5.377589		8.02623176574707	7.731882572174072		3.0	2.0	
3	1	3	to	317.6547619047619	86.0	-11.20108499265208	2.0	to	1.45137583441101	1.4521259	4.020755767822266	were	you	If	3.40205854002852	0.9112262427806854	5.351398845203221	3.755273	0.5605501	5.377589	5.851211071014404	8.02623176574707	7.731882572174072	4.0	3.0	2.0
4	1	4	journey	334.47727272727275	89.0	3.1523111033333975	7.0	journey	10.14333775267005	10.135163	10.055468559265137	to	were	you	1.45137583441101	3.40205854002852	0.9112262427806854	1.4521259	3.755273	0.5605501	4.020755767822266	5.851211071014404	8.02623176574707	2.0	4.0	3.0
5	1	5	to	320.6279069767442	89.0	-11.35931156739201	2.0	to	1.4749801789876074	1.4817156	4.020755767822266	journey	to	were	10.14333775267005	1.45137583441101	3.40205854002852	10.135163	1.4521259	3.755273	10.055468559265137	4.020755767822266	5.851211071014404	7.0	2.0	4.0
6	1	6	the	314.8255813953488	87.0	-14.639975216578028	3.0	the	1.8509463970549405	1.8525574	2.7637033462524414	to	journey	to	1.4749801789876074	10.14333775267005	1.45137583441101	1.4817156	10.135163	1.4521259	4.020755767822266	10.055468559265137	4.020755767822266	2.0	7.0	2.0
7	1	7	North	313.13953488372096	89.0	-18.35678350808175	5.0	North	4.591399103403091	4.553899	7.252773284912109	the	to	journey	1.8509463970549405	1.4749801789876074	10.14333775267005	1.8525574	1.4817156	10.135163	2.7637033462524414	4.020755767822266	10.055468559265137	3.0	2.0	7.0
8	1	8	of	315.45238095238096	87.0	-15.814218627616894	2.0	of	4.823591644642875	4.8613467	3.4530773162841797	North	the	to	4.591399103403091	1.8509463970549405	1.4749801789876074	4.553899	1.8525574	1.4817156	7.252773284912109	2.7637033462524414	4.020755767822266	5.0	3.0	2.0
9	1	9	England,	354.1860465116279	89.0	23.21230975045856	8.0	England,	3.180783491465263	3.1798093	8.241907119750977	of	North	the	4.823591644642875	4.591399103403091	1.8509463970549405	4.8613467	4.553899	1.8525574	3.4530773162841797	7.252773284912109	2.7637033462524414	2.0	5.0	3.0
10	1	10	you	339.8941176470588	88.0	11.505895492205017	3.0	you	1.4279281198978424	1.1131017	8.02623176574707	England,	of	North	3.180783491465263	4.823591644642875	4.591399103403091	3.1798093	4.8613467	4.553899	8.241907119750977	3.4530773162841797	7.252773284912109	8.0	2.0	5.0
11	1	11	would	339.3837209302326	87.0	8.177720811390182	5.0	would	0.6225391770713031	0.9335743	7.081531047821045	you	England,	of	1.4279281198978424	3.180783491465263	4.823591644642875	1.1131017	3.1798093	4.8613467	8.02623176574707	8.241907119750977	3.4530773162841797	3.0	8.0	2.0
12	1	12	come	319.08045977011494	87.0	-14.389117952831654	4.0	come	4.271491728373803	4.275296	8.928882598876953	would	you	England,	0.6225391770713031	1.4279281198978424	3.180783491465263	0.9335743	1.1131017	3.1798093	7.081531047821045	8.02623176574707	8.241907119750977	5.0	3.0	8.0
13	1	13	to	325.83720930232556	87.0	-8.431127280312563	2.0	to	2.208944644778967	2.2057943	4.020755767822266	come	would	you	4.271491728373803	0.6225391770713031	1.4279281198978424	4.275296	0.9335743	1.1131017	8.928882598876953	7.081531047821045	8.02623176574707	4.0	5.0	3.0
14	1	14	a	319.5542168674699	85.0	-12.629378412424462	1.0	a	1.8279272845829837	1.8317537	3.9862823486328125	to	come	would	2.208944644778967	4.271491728373803	0.6225391770713031	2.2057943	4.275296	0.9335743	4.020755767822266	8.928882598876953	7.081531047821045	2.0	4.0	5.0
15	1	15	valley	317.21176470588233	86.0	-18.677096149232117	6.0	valley	6.893615663051605	6.8189554	8.714256286621094	a	to	come	1.8279272845829837	2.208944644778967	4.271491728373803	1.8317537	2.2057943	4.275296	3.9862823486328125	4.020755767822266	8.928882598876953	1.0	2.0	4.0
16	1	16	that	293.32142857142856	86.0	-43.094063053563865	4.0	that	2.884775652550161	2.9463992	5.288764953613281	valley	a	to	6.893615663051605	1.8279272845829837	2.208944644778967	6.8189554	1.8317537	2.2057943	8.714256286621094	3.9862823486328125	4.020755767822266	6.0	1.0	2.0
17	1	17	is	311.4404761904762	87.0	-21.37380910486437	2.0	is	1.6229754872620106	1.6315199	4.873861312866211	that	valley	a	2.884775652550161	6.893615663051605	1.8279272845829837	2.9463992	6.8189554	1.8317537	5.288764953613281	8.714256286621094	3.9862823486328125	4.0	6.0	1.0
18	1	18	surrounded	337.04651162790697	86.0	3.9007977224543886	10.0	surrounded	4.839031323324889	4.8398657	10.22230339050293	is	that	valley	1.6229754872620106	2.884775652550161	6.893615663051605	1.6315199	2.9463992	6.8189554	4.873861312866211	5.288764953613281	8.714256286621094	2.0	4.0	6.0
19	1	19	by	331.6341463414634	85.0	-0.24493441448788644	2.0	by	0.0913097333395853	0.09474705	5.016783714294434	surrounded	is	that	4.839031323324889	1.6229754872620106	2.884775652550161	4.8398657	1.6315199	2.9463992	10.22230339050293	4.873861312866211	5.288764953613281	10.0	2.0	4.0
20	1	20	moors	363.144578313253	86.0	31.693040355793965	5.0	moors	9.768159955739977	9.1154995	13.0925931930542	by	surrounded	is	0.0913097333395853	4.839031323324889	1.6229754872620106	0.09474705	4.8398657	1.6315199	5.016783714294434	10.22230339050293	4.873861312866211	2.0	10.0	2.0
21	1	21	as	371.54761904761904	87.0	38.62001739665048	2.0	as	5.368168963119388	6.011646	4.889190673828125	moors	by	surrounded	9.768159955739977	0.0913097333395853	4.839031323324889	9.1154995	0.09474705	4.8398657	13.0925931930542	5.016783714294434	10.22230339050293	5.0	2.0	10.0
22	1	22	high	350.26506024096386	86.0	20.656055865880763	4.0	high	4.8437344413250685	4.8512716	7.331916809082031	as	moors	by	5.368168963119388	9.768159955739977	0.0913097333395853	6.011646	9.1154995	0.09474705	4.889190673828125	13.0925931930542	5.016783714294434	2.0	5.0	2.0
23	1	23	as	358.6363636363636	83.0	29.73858856338179	2.0	as	0.0355094028636813	0.036490384	4.889190673828125	high	as	moors	4.8437344413250685	5.368168963119388	9.768159955739977	4.8512716	6.011646	9.1154995	7.331916809082031	4.889190673828125	13.0925931930542	4.0	2.0	5.0
24	1	24	mountains.	393.1898734177215	84.0	63.734202054177985	10.0	mountains.	5.938764229416847	5.8634877	9.579924583435059	as	high	as	0.0355094028636813	4.8437344413250685	5.368168963119388	0.036490384	4.8512716	6.011646	4.889190673828125	7.331916809082031	4.889190673828125	2.0	4.0	2.0
25	1	25	It	354.14814814814815	84.0	21.504732380448687	2.0	It	2.4472977705299854	2.4682212	5.568137168884277	mountains.	as	high	5.938764229416847	0.0355094028636813	4.8437344413250685	5.8634877	0.036490384	4.8512716	9.579924583435059	4.889190673828125	7.331916809082031	10.0	2.0	4.0
26	1	26	is	314.0595238095238	85.0	-19.59505541620956	2.0	is	0.4396333540789783	0.4898914	4.873861312866211	It	mountains.	as	2.4472977705299854	5.938764229416847	0.0355094028636813	2.4682212	5.8634877	0.036490384	5.568137168884277	9.579924583435059	4.889190673828125	2.0	10.0	2.0
27	1	27	in	318.2674418604651	86.0	-16.493158322421564	2.0	in	4.715490503702313	4.717107	3.6719303131103516	is	It	mountains.	0.4396333540789783	2.4472977705299854	5.938764229416847	0.4898914	2.4682212	5.8634877	4.873861312866211	5.568137168884277	9.579924583435059	2.0	2.0	10.0
28	1	28	this	307.7469879518072	85.0	-23.58700850928475	4.0	this	0.9154905732139014	0.919011	6.113838195800781	in	is	It	4.715490503702313	0.4396333540789783	2.4472977705299854	4.717107	0.4898914	2.4682212	3.6719303131103516	4.873861312866211	5.568137168884277	2.0	2.0	2.0
29	1	29	valley	334.7317073170732	85.0	2.288013695093395	6.0	valley	0.3413806557655334	0.22976497	8.714256286621094	this	in	is	0.9154905732139014	4.715490503702313	0.4396333540789783	0.919011	4.717107	0.4898914	6.113838195800781	3.6719303131103516	4.873861312866211	4.0	2.0	2.0
30	1	30	where	320.65060240963857	85.0	-10.683394051453426	5.0	where	3.2262107813730836	3.3234653	7.105757713317871	valley	this	in	0.3413806557655334	0.9154905732139014	4.715490503702313	0.22976497	0.919011	4.717107	8.714256286621094	6.113838195800781	3.6719303131103516	6.0	4.0	2.0
