	text_id	word_id	ref_token	time	centered_time	word_len	word	surprisal	surprisal_buggy	freq	prev_word	prev2_word	prev3_word	prev_surprisal	prev2_surprisal	prev3_surprisal	prev_surprisal_buggy	prev2_surprisal_buggy	prev3_surprisal_buggy	prev_freq	prev2_freq	prev3_freq	prev_word_len	prev2_word_len	prev3_word_len
0	1	0	In	380.2752941176471	76.69460115497215	2.0	In	4.472338289022446	4.458627	3.6719303131103516															
1	1	1	Ireland's	335.85058823529414	32.269895272619216	9.0	Ireland's	11.911539418273604	11.955066	16.810142517089844	In			4.472338289022446			4.458627			3.6719303131103516			2.0		
2	1	2	County	296.0429411764706	-7.537751786204308	6.0	County	8.794478414580226	8.772781	7.437164783477783	Ireland's	In		11.911539418273604	4.472338289022446		11.955066	4.458627		16.810142517089844	3.6719303131103516		9.0	2.0	
3	1	3	Limerick,	438.094375	134.17975577100518	9.0	Limerick,	6.585370610584505	6.6057897	11.188299179077148	County	Ireland's	In	8.794478414580226	11.911539418273604	4.472338289022446	8.772781	11.955066	4.458627	7.437164783477783	16.810142517089844	3.6719303131103516	6.0	9.0	2.0
4	1	4	near	348.3275	50.90801181709461	4.0	near	6.565252965781838	6.5647287	8.221170425415039	Limerick,	County	Ireland's	6.585370610584505	8.794478414580226	11.911539418273604	6.6057897	8.772781	11.955066	11.188299179077148	7.437164783477783	16.810142517089844	9.0	6.0	9.0
5	1	5	the	306.07588235294116	2.4951893902662725	3.0	the	1.1754851734731346	1.1772926	2.7637033462524414	near	Limerick,	County	6.565252965781838	6.585370610584505	8.794478414580226	6.5647287	6.6057897	8.772781	8.221170425415039	11.188299179077148	7.437164783477783	4.0	9.0	6.0
6	1	6	River	289.0482352941176	-14.532457668557257	5.0	River	5.157643904909492	5.1336813	7.938081741333008	the	near	Limerick,	1.1754851734731346	6.565252965781838	6.585370610584505	1.1772926	6.5647287	6.6057897	2.7637033462524414	8.221170425415039	11.188299179077148	3.0	4.0	9.0
7	1	7	Shannon,	321.79058823529414	18.209895272619217	8.0	Shannon,	2.116320292348973	2.1389372	11.487663269042969	River	the	near	5.157643904909492	1.1754851734731346	6.565252965781838	5.1336813	1.1772926	6.5647287	7.938081741333008	2.7637033462524414	8.221170425415039	5.0	3.0	4.0
8	1	8	there	346.305294117647	42.72460115497216	5.0	there	2.4642912670969963	2.3852034	6.910894393920898	Shannon,	River	the	2.116320292348973	5.157643904909492	1.1754851734731346	2.1389372	5.1336813	1.1772926	11.487663269042969	7.938081741333008	2.7637033462524414	8.0	5.0	3.0
9	1	9	is	306.6311764705883	3.0504835079133428	2.0	is	1.0313830866944045	1.1114776	4.873861312866211	there	Shannon,	River	2.4642912670969963	2.116320292348973	5.157643904909492	2.3852034	2.1389372	5.1336813	6.910894393920898	11.487663269042969	7.938081741333008	5.0	8.0	5.0
10	1	10	a	281.77647058823527	-21.804222374439604	1.0	a	0.6125453076092526	0.61285585	3.9862823486328125	is	there	Shannon,	1.0313830866944045	2.4642912670969963	2.116320292348973	1.1114776	2.3852034	2.1389372	4.873861312866211	6.910894393920898	11.487663269042969	2.0	5.0	8.0
11	1	11	quiet	258.03647058823526	-45.544222374439606	5.0	quiet	6.144212394952774	5.991521	10.691543579101562	a	is	there	0.6125453076092526	1.0313830866944045	2.4642912670969963	0.61285585	1.1114776	2.3852034	3.9862823486328125	4.873861312866211	6.910894393920898	1.0	2.0	5.0
12	1	12	little	298.04352941176467	-5.537163550910189	6.0	little	5.484430221840739	5.6344275	8.44029426574707	quiet	a	is	6.144212394952774	0.6125453076092526	1.0313830866944045	5.991521	0.61285585	1.1114776	10.691543579101562	3.9862823486328125	4.873861312866211	5.0	1.0	2.0
13	1	13	suburb	292.3229411764706	-11.25775178620431	6.0	suburb	5.823337025940418	5.705374	11.090888977050781	little	quiet	a	5.484430221840739	6.144212394952774	0.6125453076092526	5.6344275	5.991521	0.61285585	8.44029426574707	10.691543579101562	3.9862823486328125	6.0	5.0	1.0
14	1	14	by	335.39294117647063	31.81224821379569	2.0	by	6.790108600631356	6.9104023	5.016783714294434	suburb	little	quiet	5.823337025940418	5.484430221840739	6.144212394952774	5.705374	5.6344275	5.991521	11.090888977050781	8.44029426574707	10.691543579101562	6.0	6.0	5.0
15	1	15	the	262.9494117647059	-40.63128119796902	3.0	the	0.1931027208920568	0.19309324	2.7637033462524414	by	suburb	little	6.790108600631356	5.823337025940418	5.484430221840739	6.9104023	5.705374	5.6344275	5.016783714294434	11.090888977050781	8.44029426574707	2.0	6.0	6.0
16	1	16	name	243.0141176470588	-60.56657531561608	4.0	name	5.11701984948013	5.116248	7.592096328735352	the	by	suburb	0.1931027208920568	6.790108600631356	5.823337025940418	0.19309324	6.9104023	5.705374	2.7637033462524414	5.016783714294434	11.090888977050781	3.0	2.0	6.0
17	1	17	of	244.76882352941175	-58.81186943326314	2.0	of	0.037640529917553	0.036699206	3.4530773162841797	name	the	by	5.11701984948013	0.1931027208920568	6.790108600631356	5.116248	0.19309324	6.9104023	7.592096328735352	2.7637033462524414	5.016783714294434	4.0	3.0	2.0
18	1	18	Garryowen,	306.2676470588235	2.6869540961486313	10.0	Garryowen,	22.46331826923415	22.464922	29.814144134521484	of	name	the	0.037640529917553	5.11701984948013	0.1931027208920568	0.036699206	5.116248	0.19309324	3.4530773162841797	7.592096328735352	2.7637033462524414	2.0	4.0	3.0
19	1	19	which	375.4025	77.9830118170946	5.0	which	2.049322703853249	2.031216	6.007042407989502	Garryowen,	of	name	22.46331826923415	0.037640529917553	5.11701984948013	22.464922	0.036699206	5.116248	29.814144134521484	3.4530773162841797	7.592096328735352	10.0	2.0	4.0
20	1	20	means	324.44176470588235	20.861071743207454	5.0	means	3.2273087594658136	3.236382	9.161646842956543	which	Garryowen,	of	2.049322703853249	22.46331826923415	0.037640529917553	2.031216	22.464922	0.036699206	6.007042407989502	29.814144134521484	3.4530773162841797	5.0	10.0	2.0
21	1	21	"""Garden"	321.3405882352941	17.759895272619218	7.0	"""Garden"	11.247848808765411	10.912018	9.539361953735352	means	which	Garryowen,	3.2273087594658136	2.049322703853249	22.46331826923415	3.236382	2.031216	22.464922	9.161646842956543	6.007042407989502	29.814144134521484	5.0	5.0	10.0
22	1	22	of	310.26529411764704	6.684601154972156	2.0	of	0.338533392176032	0.6830543	3.4530773162841797	"""Garden"	means	which	11.247848808765411	3.2273087594658136	2.049322703853249	10.912018	3.236382	2.031216	9.539361953735352	9.161646842956543	6.007042407989502	7.0	5.0	5.0
23	1	23	"Owen."""	345.780625	48.36113681709462	6.0	"Owen."""	13.648814052343369	13.490548	10.902542114257812	of	"""Garden"	means	0.338533392176032	11.247848808765411	3.2273087594658136	0.6830543	10.912018	3.236382	3.4530773162841797	9.539361953735352	9.161646842956543	2.0	7.0	5.0
24	1	24	Undoubtedly	432.8658823529412	129.28518939026625	11.0	Undoubtedly	13.070070445537567	12.843305	12.839963912963867	"Owen."""	of	"""Garden"	13.648814052343369	0.338533392176032	11.247848808765411	13.490548	0.6830543	10.912018	10.902542114257812	3.4530773162841797	9.539361953735352	6.0	2.0	7.0
25	1	25	none	315.60875	15.769078033062442	4.0	none	7.932806554250419	8.315226	10.42054557800293	Undoubtedly	"Owen."""	of	13.070070445537567	13.648814052343369	0.338533392176032	12.843305	13.490548	0.6830543	12.839963912963867	10.902542114257812	3.4530773162841797	11.0	6.0	2.0
26	1	26	of	269.1035294117647	-34.4771635509102	2.0	of	0.2239654420409351	0.2277283	3.4530773162841797	none	Undoubtedly	"Owen."""	7.932806554250419	13.070070445537567	13.648814052343369	8.315226	12.843305	13.490548	10.42054557800293	12.839963912963867	10.902542114257812	4.0	11.0	6.0
27	1	27	the	256.2182352941177	-47.36245766855726	3.0	the	0.720103561936412	0.71988213	2.7637033462524414	of	none	Undoubtedly	0.2239654420409351	7.932806554250419	13.070070445537567	0.2277283	8.315226	12.843305	3.4530773162841797	10.42054557800293	12.839963912963867	2.0	4.0	11.0
28	1	28	residents	264.6788235294118	-38.90186943326314	9.0	residents	2.188748249784112	2.1709929	9.414270401000977	the	of	none	0.720103561936412	0.2239654420409351	7.932806554250419	0.71988213	0.2277283	8.315226	2.7637033462524414	3.4530773162841797	10.42054557800293	3.0	2.0	4.0
29	1	29	realize	326.9576470588235	23.376954096148634	7.0	realize	7.3333307462744415	7.344332	12.04766845703125	residents	the	of	2.188748249784112	0.720103561936412	0.2239654420409351	2.1709929	0.71988213	0.2277283	9.414270401000977	2.7637033462524414	3.4530773162841797	9.0	3.0	2.0
30	1	30	the	299.5382352941176	-4.042457668557248	3.0	the	2.120205378334504	2.1270113	2.7637033462524414	realize	residents	the	7.3333307462744415	2.188748249784112	0.720103561936412	7.344332	2.1709929	0.71988213	12.04766845703125	9.414270401000977	2.7637033462524414	7.0	9.0	3.0
31	1	31	influence	268.4082352941176	-35.17245766855726	9.0	influence	6.94909233180806	6.9442644	9.487815856933594	the	realize	residents	2.120205378334504	7.3333307462744415	2.188748249784112	2.1270113	7.344332	2.1709929	2.7637033462524414	12.04766845703125	9.414270401000977	3.0	7.0	9.0
32	1	32	their	296.78470588235297	-6.795987080321961	5.0	their	5.917286833690014	5.921753	6.348044395446777	influence	the	realize	6.94909233180806	2.120205378334504	7.3333307462744415	6.9442644	2.1270113	7.344332	9.487815856933594	2.7637033462524414	12.04766845703125	9.0	3.0	7.0
33	1	33	town	296.24176470588236	-7.338928256792543	4.0	town	3.795572780072689	3.7188501	7.682713985443115	their	influence	the	5.917286833690014	6.94909233180806	2.120205378334504	5.921753	6.9442644	2.1270113	6.348044395446777	9.487815856933594	2.7637033462524414	5.0	9.0	3.0
34	1	34	has	361.4358823529412	57.855189390266275	3.0	has	0.4736868664622307	0.5299859	6.2405900955200195	town	their	influence	3.795572780072689	5.917286833690014	6.94909233180806	3.7188501	5.921753	6.9442644	7.682713985443115	6.348044395446777	9.487815856933594	4.0	5.0	9.0
35	1	35	had	266.3805882352941	-37.20010472738079	3.0	had	0.593350887298584	0.4999737	6.218701362609863	has	town	their	0.4736868664622307	3.795572780072689	5.917286833690014	0.5299859	3.7188501	5.921753	6.2405900955200195	7.682713985443115	6.348044395446777	3.0	4.0	5.0
36	1	36	on	256.7835294117647	-46.797163550910184	2.0	on	0.3823864831356331	0.4958868	4.879548072814941	had	has	town	0.593350887298584	0.4736868664622307	3.795572780072689	0.4999737	0.5299859	3.7188501	6.218701362609863	6.2405900955200195	7.682713985443115	3.0	3.0	4.0
37	1	37	American	285.16058823529414	-18.420104727380785	8.0	American	7.1164859700948	7.0908394	7.064358711242676	on	had	has	0.3823864831356331	0.593350887298584	0.4736868664622307	0.4958868	0.4999737	0.5299859	4.879548072814941	6.218701362609863	6.2405900955200195	2.0	3.0	3.0
38	1	38	military	348.18470588235294	44.60401291967804	8.0	military	7.104581596329808	7.1080008	8.186784744262695	American	on	had	7.1164859700948	0.3823864831356331	0.593350887298584	7.0908394	0.4958868	0.4999737	7.064358711242676	4.879548072814941	6.218701362609863	8.0	2.0	3.0
