	text_id	word_id	ref_token	skipped	time	word_len	word	surprisal	surprisal_buggy	freq	prev_word	prev2_word	prev3_word	prev_surprisal	prev2_surprisal	prev3_surprisal	prev_surprisal_buggy	prev2_surprisal_buggy	prev3_surprisal_buggy	prev_freq	prev2_freq	prev3_freq	prev_word_len	prev2_word_len	prev3_word_len
0	1	0					There	6.322683036327362	6.123645	6.910894393920898															
1	1	1	are	0.4166666666666667	122.57142857142857	3.0	are	0.8701134792063385	1.098241	5.934694766998291	There			6.322683036327362			6.123645			6.910894393920898					
2	1	2	now	0.5119047619047619	102.03571428571429	3.0	now	5.326322054490447	5.322362	7.79599666595459	are	There		0.8701134792063385	6.322683036327362		1.098241	6.123645		5.934694766998291	6.910894393920898		3.0		
3	1	3	rumblings	0.17857142857142858	222.83333333333334	9.0	rumblings	8.690548880724236	8.684556	20.290815353393555	now	are	There	5.326322054490447	0.8701134792063385	6.322683036327362	5.322362	1.098241	6.123645	7.79599666595459	5.934694766998291	6.910894393920898	3.0	3.0	
4	1	4	that	0.5119047619047619	116.14285714285714	4.0	that	0.6830880278721452	0.6913433	5.288764953613281	rumblings	now	are	8.690548880724236	5.326322054490447	0.8701134792063385	8.684556	5.322362	1.098241	20.290815353393555	7.79599666595459	5.934694766998291	9.0	3.0	3.0
5	1	5	apple	0.2857142857142857	162.53571428571428	5.0	Apple	3.892440266907215	3.8211625	10.444722175598145	that	rumblings	now	0.6830880278721452	8.690548880724236	5.326322054490447	0.6913433	8.684556	5.322362	5.288764953613281	20.290815353393555	7.79599666595459	4.0	9.0	3.0
6	1	6	might	0.23809523809523808	191.5595238095238	5.0	might	2.4535683803260326	2.5262206	9.372579574584961	Apple	that	rumblings	3.892440266907215	0.6830880278721452	8.690548880724236	3.8211625	0.6913433	8.684556	10.444722175598145	5.288764953613281	20.290815353393555	5.0	4.0	9.0
7	1	7	soon	0.2976190476190476	151.45238095238096	4.0	soon	4.542958360165358	4.545227	8.940057754516602	might	Apple	that	2.4535683803260326	3.892440266907215	0.6830880278721452	2.5262206	3.8211625	0.6913433	9.372579574584961	10.444722175598145	5.288764953613281	5.0	5.0	4.0
8	1	8	invade	0.14285714285714285	225.28571428571428	6.0	invade	8.626420273445547	8.625618	12.032766342163086	soon	might	Apple	4.542958360165358	2.4535683803260326	3.892440266907215	4.545227	2.5262206	3.8211625	8.940057754516602	9.372579574584961	10.444722175598145	4.0	5.0	5.0
9	1	9	the	0.7857142857142857	42.404761904761905	3.0	the	0.2918967655859887	0.29012412	2.7637033462524414	invade	soon	might	8.626420273445547	4.542958360165358	2.4535683803260326	8.625618	4.545227	2.5262206	12.032766342163086	8.940057754516602	9.372579574584961	6.0	4.0	5.0
10	1	10	smart	0.30952380952380953	209.82142857142858	5.0	smart	5.175674676895142	4.773781	10.5643949508667	the	invade	soon	0.2918967655859887	8.626420273445547	4.542958360165358	0.29012412	8.625618	4.545227	2.7637033462524414	12.032766342163086	8.940057754516602	3.0	6.0	4.0
11	1	11	watch	0.2857142857142857	209.29761904761904	5.0	watch	2.995476972311735	3.3883982	10.205933570861816	smart	the	invade	5.175674676895142	0.2918967655859887	8.626420273445547	4.773781	0.29012412	8.625618	10.5643949508667	2.7637033462524414	12.032766342163086	5.0	3.0	6.0
12	1	12	space	0.19047619047619047	223.96428571428572	6.0	space,	3.701482645701617	3.7139463	8.497167587280273	watch	smart	the	2.995476972311735	5.175674676895142	0.2918967655859887	3.3883982	4.773781	0.29012412	10.205933570861816	10.5643949508667	2.7637033462524414	5.0	5.0	3.0
13	1	13	though	0.3333333333333333	196.6547619047619	6.0	though	4.531205429695547	4.517277	8.422588348388672	space,	watch	smart	3.701482645701617	2.995476972311735	5.175674676895142	3.7139463	3.3883982	4.773781	8.497167587280273	10.205933570861816	10.5643949508667	6.0	5.0	5.0
14	1	14	the	0.6547619047619048	61.75	3.0	the	2.021438980475068	2.0352817	2.7637033462524414	though	space,	watch	4.531205429695547	3.701482645701617	2.995476972311735	4.517277	3.7139463	3.3883982	8.422588348388672	8.497167587280273	10.205933570861816	6.0	6.0	5.0
15	1	15	company	0.17857142857142858	189.27380952380952	7.0	company	1.820601224899292	1.686793	7.618622303009033	the	though	space,	2.021438980475068	4.531205429695547	3.701482645701617	2.0352817	4.517277	3.7139463	2.7637033462524414	8.422588348388672	8.497167587280273	3.0	6.0	6.0
16	1	16	is	0.5952380952380952	64.33333333333333	2.0	is	1.7760059682186693	1.9083034	4.873861312866211	company	the	though	1.820601224899292	2.021438980475068	4.531205429695547	1.686793	2.0352817	4.517277	7.618622303009033	2.7637033462524414	8.422588348388672	7.0	3.0	6.0
17	1	17	maintaining	0.17857142857142858	238.10714285714286	11.0	maintaining	6.700763466651551	6.702613	11.251216888427734	is	company	the	1.7760059682186693	1.820601224899292	2.021438980475068	1.9083034	1.686793	2.0352817	4.873861312866211	7.618622303009033	2.7637033462524414	2.0	7.0	3.0
18	1	18	its	0.6785714285714286	57.785714285714285	3.0	its	2.243597561493516	2.2436082	6.376188278198242	maintaining	is	company	6.700763466651551	1.7760059682186693	1.820601224899292	6.702613	1.9083034	1.686793	11.251216888427734	4.873861312866211	7.618622303009033	11.0	2.0	7.0
19	1	19	customary	0.10975609756097561	269.8292682926829	9.0	customary	8.467363186180592	8.461433	11.740723609924316	its	maintaining	is	2.243597561493516	6.700763466651551	1.7760059682186693	2.2436082	6.702613	1.9083034	6.376188278198242	11.251216888427734	4.873861312866211	3.0	11.0	2.0
20	1	20	silence	0.17857142857142858	194.41666666666666	8.0	silence.	4.034855872392654	3.7241836	11.020896911621094	customary	its	maintaining	8.467363186180592	2.243597561493516	6.700763466651551	8.461433	2.2436082	6.702613	11.740723609924316	6.376188278198242	11.251216888427734	9.0	3.0	11.0
21	1	21	the	0.9166666666666666	16.261904761904763	3.0	The	2.245155821321532	2.5604458	2.7637033462524414	silence.	customary	its	4.034855872392654	8.467363186180592	2.243597561493516	3.7241836	8.461433	2.2436082	11.020896911621094	11.740723609924316	6.376188278198242	8.0	9.0	3.0
22	1	22	watch	0.27380952380952384	212.51190476190476	5.0	watch	6.33242455124855	6.1682777	10.205933570861816	The	silence.	customary	2.245155821321532	4.034855872392654	8.467363186180592	2.5604458	3.7241836	8.461433	2.7637033462524414	11.020896911621094	11.740723609924316	3.0	8.0	9.0
