	text_id	word_id	ref_token	skipped	time	word_len	word	surprisal	surprisal_buggy	freq	prev_word	prev2_word	prev3_word	prev_surprisal	prev2_surprisal	prev3_surprisal	prev_surprisal_buggy	prev2_surprisal_buggy	prev3_surprisal_buggy	prev_freq	prev2_freq	prev3_freq	prev_word_len	prev2_word_len	prev3_word_len
0	1	0					There	5.468131899833679	5.1936235	6.910894393920898															
1	1	1	are	0.4166666666666667	122.57142857142857	3.0	are	0.8512815274298191	1.1227021	5.934694766998291	There			5.468131899833679			5.1936235			6.910894393920898					
2	1	2	now	0.5119047619047619	102.03571428571429	3.0	now	4.77035368187353	4.7713947	7.79599666595459	are	There		0.8512815274298191	5.468131899833679		1.1227021	5.1936235		5.934694766998291	6.910894393920898		3.0		
3	1	3	rumblings	0.17857142857142858	222.83333333333334	9.0	rumblings	9.489892700861674	9.484964	20.290815353393555	now	are	There	4.77035368187353	0.8512815274298191	5.468131899833679	4.7713947	1.1227021	5.1936235	7.79599666595459	5.934694766998291	6.910894393920898	3.0	3.0	
4	1	4	that	0.5119047619047619	116.14285714285714	4.0	that	0.5639283545315266	0.5667433	5.288764953613281	rumblings	now	are	9.489892700861674	4.77035368187353	0.8512815274298191	9.484964	4.7713947	1.1227021	20.290815353393555	7.79599666595459	5.934694766998291	9.0	3.0	3.0
5	1	5	apple	0.2857142857142857	162.53571428571428	5.0	Apple	4.372641310095787	4.2617364	10.444722175598145	that	rumblings	now	0.5639283545315266	9.489892700861674	4.77035368187353	0.5667433	9.484964	4.7713947	5.288764953613281	20.290815353393555	7.79599666595459	4.0	9.0	3.0
6	1	6	might	0.23809523809523808	191.5595238095238	5.0	might	2.6426279828883708	2.7574596	9.372579574584961	Apple	that	rumblings	4.372641310095787	0.5639283545315266	9.489892700861674	4.2617364	0.5667433	9.484964	10.444722175598145	5.288764953613281	20.290815353393555	5.0	4.0	9.0
7	1	7	soon	0.2976190476190476	151.45238095238096	4.0	soon	4.1415971833630465	4.1422677	8.940057754516602	might	Apple	that	2.6426279828883708	4.372641310095787	0.5639283545315266	2.7574596	4.2617364	0.5667433	9.372579574584961	10.444722175598145	5.288764953613281	5.0	5.0	4.0
8	1	8	invade	0.14285714285714285	225.28571428571428	6.0	invade	8.645450299140066	8.645018	12.032766342163086	soon	might	Apple	4.1415971833630465	2.6426279828883708	4.372641310095787	4.1422677	2.7574596	4.2617364	8.940057754516602	9.372579574584961	10.444722175598145	4.0	5.0	5.0
9	1	9	the	0.7857142857142857	42.404761904761905	3.0	the	0.4238342269090935	0.42394447	2.7637033462524414	invade	soon	might	8.645450299140066	4.1415971833630465	2.6426279828883708	8.645018	4.1422677	2.7574596	12.032766342163086	8.940057754516602	9.372579574584961	6.0	4.0	5.0
10	1	10	smart	0.30952380952380953	209.82142857142858	5.0	smart	4.941466450691223	3.7827294	10.5643949508667	the	invade	soon	0.4238342269090935	8.645450299140066	4.1415971833630465	0.42394447	8.645018	4.1422677	2.7637033462524414	12.032766342163086	8.940057754516602	3.0	6.0	4.0
11	1	11	watch	0.2857142857142857	209.29761904761904	5.0	watch	2.19872213806957	3.3535776	10.205933570861816	smart	the	invade	4.941466450691223	0.4238342269090935	8.645450299140066	3.7827294	0.42394447	8.645018	10.5643949508667	2.7637033462524414	12.032766342163086	5.0	3.0	6.0
12	1	12	space	0.19047619047619047	223.96428571428572	6.0	space,	4.026672385749407	4.0307035	8.497167587280273	watch	smart	the	2.19872213806957	4.941466450691223	0.4238342269090935	3.3535776	3.7827294	0.42394447	10.205933570861816	10.5643949508667	2.7637033462524414	5.0	5.0	3.0
13	1	13	though	0.3333333333333333	196.6547619047619	6.0	though	3.980963882058859	3.9738107	8.422588348388672	space,	watch	smart	4.026672385749407	2.19872213806957	4.941466450691223	4.0307035	3.3535776	3.7827294	8.497167587280273	10.205933570861816	10.5643949508667	6.0	5.0	5.0
14	1	14	the	0.6547619047619048	61.75	3.0	the	1.873542811110383	1.8810059	2.7637033462524414	though	space,	watch	3.980963882058859	4.026672385749407	2.19872213806957	3.9738107	4.0307035	3.3535776	8.422588348388672	8.497167587280273	10.205933570861816	6.0	6.0	5.0
15	1	15	company	0.17857142857142858	189.27380952380952	7.0	company	0.9809013828635216	0.8801187	7.618622303009033	the	though	space,	1.873542811110383	3.980963882058859	4.026672385749407	1.8810059	3.9738107	4.0307035	2.7637033462524414	8.422588348388672	8.497167587280273	3.0	6.0	6.0
16	1	16	is	0.5952380952380952	64.33333333333333	2.0	is	2.0867908752989024	2.1863203	4.873861312866211	company	the	though	0.9809013828635216	1.873542811110383	3.980963882058859	0.8801187	1.8810059	3.9738107	7.618622303009033	2.7637033462524414	8.422588348388672	7.0	3.0	6.0
17	1	17	maintaining	0.17857142857142858	238.10714285714286	11.0	maintaining	6.873339836136438	6.8739653	11.251216888427734	is	company	the	2.0867908752989024	0.9809013828635216	1.873542811110383	2.1863203	0.8801187	1.8810059	4.873861312866211	7.618622303009033	2.7637033462524414	2.0	7.0	3.0
18	1	18	its	0.6785714285714286	57.785714285714285	3.0	its	1.8609015902038664	1.8613504	6.376188278198242	maintaining	is	company	6.873339836136438	2.0867908752989024	0.9809013828635216	6.8739653	2.1863203	0.8801187	11.251216888427734	4.873861312866211	7.618622303009033	11.0	2.0	7.0
19	1	19	customary	0.10975609756097561	269.8292682926829	9.0	customary	8.881028600153513	8.879995	11.740723609924316	its	maintaining	is	1.8609015902038664	6.873339836136438	2.0867908752989024	1.8613504	6.8739653	2.1863203	6.376188278198242	11.251216888427734	4.873861312866211	3.0	11.0	2.0
20	1	20	silence	0.17857142857142858	194.41666666666666	8.0	silence.	1.9373119175434113	1.6733466	11.020896911621094	customary	its	maintaining	8.881028600153513	1.8609015902038664	6.873339836136438	8.879995	1.8613504	6.8739653	11.740723609924316	6.376188278198242	11.251216888427734	9.0	3.0	11.0
21	1	21	the	0.9166666666666666	16.261904761904763	3.0	The	2.3182531864149496	2.5823197	2.7637033462524414	silence.	customary	its	1.9373119175434113	8.881028600153513	1.8609015902038664	1.6733466	8.879995	1.8613504	11.020896911621094	11.740723609924316	6.376188278198242	8.0	9.0	3.0
22	1	22	watch	0.27380952380952384	212.51190476190476	5.0	watch	5.689958341419697	5.5666428	10.205933570861816	The	silence.	customary	2.3182531864149496	1.9373119175434113	8.881028600153513	2.5823197	1.6733466	8.879995	2.7637033462524414	11.020896911621094	11.740723609924316	3.0	8.0	9.0
23	1	23	doesn't	0.1686746987951807	175.42168674698794	7.0	doesn't	6.786707778577693	6.9108734	30.58698558807373	watch	The	silence.	5.689958341419697	2.3182531864149496	1.9373119175434113	5.5666428	2.5823197	1.6733466	10.205933570861816	2.7637033462524414	11.020896911621094	5.0	3.0	8.0
24	1	24	have	0.4523809523809524	114.20238095238095	4.0	have	1.6726971131865866	1.6730672	6.565569877624512	doesn't	watch	The	6.786707778577693	5.689958341419697	2.3182531864149496	6.9108734	5.5666428	2.5823197	30.58698558807373	10.205933570861816	2.7637033462524414	7.0	5.0	3.0
25	1	25	a	0.8333333333333334	33.107142857142854	1.0	a	1.1947411106084471	1.1947601	3.9862823486328125	have	doesn't	watch	1.6726971131865866	6.786707778577693	5.689958341419697	1.6730672	6.9108734	5.5666428	6.565569877624512	30.58698558807373	10.205933570861816	4.0	7.0	5.0
26	1	26	microphone	0.07142857142857142	226.20238095238096	10.0	microphone	8.028194725513458	7.346706	12.248044967651367	a	have	doesn't	1.1947411106084471	1.6726971131865866	6.786707778577693	1.1947601	1.6730672	6.9108734	3.9862823486328125	6.565569877624512	30.58698558807373	1.0	4.0	7.0
27	1	27	or	0.8452380952380952	37.333333333333336	2.0	or	0.8869481157744303	1.5672511	6.145272731781006	microphone	a	have	8.028194725513458	1.1947411106084471	1.6726971131865866	7.346706	1.1947601	1.6730672	12.248044967651367	3.9862823486328125	6.565569877624512	10.0	1.0	4.0
28	1	28	speaker	0.14285714285714285	222.58333333333334	8.0	speaker,	1.8864346558984837	1.8876176	10.464563369750977	or	microphone	a	0.8869481157744303	8.028194725513458	1.1947411106084471	1.5672511	7.346706	1.1947601	6.145272731781006	12.248044967651367	3.9862823486328125	2.0	10.0	1.0
29	1	29	but	0.6547619047619048	72.1547619047619	3.0	but	1.5538233607076108	1.5519773	6.460210800170898	speaker,	or	microphone	1.8864346558984837	0.8869481157744303	8.028194725513458	1.8876176	1.5672511	7.346706	10.464563369750977	6.145272731781006	12.248044967651367	8.0	2.0	10.0
30	1	30	you	0.4880952380952381	110.0	3.0	you	4.564799174666405	4.4965534	8.02623176574707	but	speaker,	or	1.5538233607076108	1.8864346558984837	0.8869481157744303	1.5519773	1.8876176	1.5672511	6.460210800170898	10.464563369750977	6.145272731781006	3.0	8.0	2.0
31	1	31	can	0.34523809523809523	134.20238095238096	3.0	can	0.4165900954976678	0.47283056	7.126852512359619	you	but	speaker,	4.564799174666405	1.5538233607076108	1.8864346558984837	4.4965534	1.5519773	1.8876176	8.02623176574707	6.460210800170898	10.464563369750977	3.0	3.0	8.0
32	1	32	use	0.4880952380952381	97.6547619047619	3.0	use	1.758877828862751	1.7726301	7.8493475914001465	can	you	but	0.4165900954976678	4.564799174666405	1.5538233607076108	0.47283056	4.4965534	1.5519773	7.126852512359619	8.02623176574707	6.460210800170898	3.0	3.0	3.0
33	1	33	it	0.8809523809523809	32.023809523809526	2.0	it	1.40349520300515	1.4013159	5.568137168884277	use	can	you	1.758877828862751	0.4165900954976678	4.564799174666405	1.7726301	0.47283056	4.4965534	7.8493475914001465	7.126852512359619	8.02623176574707	3.0	3.0	3.0
34	1	34	to	0.7142857142857143	51.785714285714285	2.0	to	0.5154246385209262	0.51692647	4.020755767822266	it	use	can	1.40349520300515	1.758877828862751	0.4165900954976678	1.4013159	1.7726301	0.47283056	5.568137168884277	7.8493475914001465	7.126852512359619	2.0	3.0	3.0
35	1	35	control	0.32142857142857145	129.8095238095238	7.0	control	1.972835205728188	1.9725896	8.316214561462402	to	it	use	0.5154246385209262	1.40349520300515	1.758877828862751	0.51692647	1.4013159	1.7726301	4.020755767822266	5.568137168884277	7.8493475914001465	2.0	2.0	3.0
36	1	36	the	0.7023809523809523	48.44047619047619	3.0	the	2.2335053123824764	2.234459	2.7637033462524414	control	to	it	1.972835205728188	0.5154246385209262	1.40349520300515	1.9725896	0.51692647	1.4013159	8.316214561462402	4.020755767822266	5.568137168884277	7.0	2.0	2.0
37	1	37	music	0.30952380952380953	152.53571428571428	5.0	music	2.5410531610250473	2.4809484	7.316488265991211	the	control	to	2.2335053123824764	1.972835205728188	0.5154246385209262	2.234459	1.9725896	0.51692647	2.7637033462524414	8.316214561462402	4.020755767822266	3.0	7.0	2.0
38	1	38	on	0.7142857142857143	71.39285714285714	2.0	on	0.9461272980261128	1.0062355	4.879548072814941	music	the	control	2.5410531610250473	2.2335053123824764	1.972835205728188	2.4809484	2.234459	1.9725896	7.316488265991211	2.7637033462524414	8.316214561462402	5.0	3.0	7.0
39	1	39	your	0.4523809523809524	125.46428571428571	4.0	your	0.1489347920723958	0.14914227	9.06371021270752	on	music	the	0.9461272980261128	2.5410531610250473	2.2335053123824764	1.0062355	2.4809484	2.234459	4.879548072814941	7.316488265991211	2.7637033462524414	2.0	5.0	3.0
40	1	40	phone	0.5238095238095238	98.14285714285714	6.0	phone.	3.5718692243099213	3.262648	10.457670211791992	your	on	music	0.1489347920723958	0.9461272980261128	2.5410531610250473	0.14914227	1.0062355	2.4809484	9.06371021270752	4.879548072814941	7.316488265991211	4.0	2.0	5.0
41	1	41	you	0.7380952380952381	69.67857142857143	3.0	You	3.41724593937397	3.614194	8.02623176574707	phone.	your	on	3.5718692243099213	0.1489347920723958	0.9461272980261128	3.262648	0.14914227	1.0062355	10.457670211791992	9.06371021270752	4.879548072814941	6.0	4.0	2.0
